DateTime,AddedIPs,RemovedIPs
1536725106,179,160
1536726996,168,214
1536728931,103,87
1536730821,1156,168
1536732763,162,133
1536734671,297,268
1536736615,131,159
1536738514,140,516
1536740425,128,120
1536742347,769,134
1536744298,1854,470
1536746220,1925,293
1536748117,1252,146
1536750989,156,215
1536752899,101,128
1536754826,1162,110
1536756740,2889,276
1536758662,101,890
1536760582,118,802
1536762501,117,181
1536764672,160,276
1536766527,113,252
1536768782,174,306
1536770681,177,413
1536772593,143,617
1536774524,101,392
1536776418,114,2857
1536778357,120,829
1536780264,95,214
1536782198,114,257
1536784100,88,186
1536786043,124,172
1536787945,92,544
1536789881,131,347
1536791777,153,224
1536793706,103,170
1536795617,83,164
1536797537,103,185
1536799459,88,134
1536801396,83,193
1536803299,101,325
1536805219,87,861
1536807152,124,189
1536809059,304,668
1536811015,97,145
1536812898,277,205
1536815790,233,658
1536817724,99,1506
1536819617,219,641
1536821659,151,427
1536823698,85,145
1536825669,104,123
1536827549,129,101
1536829469,101,1457
1536831395,134,2035
1536833316,116,1898
1536835215,127,833
1536837140,122,95
1536839068,98,100
1536841011,129,759
1536842903,223,3494
1536844829,178,143
1536846778,114,122
1536848667,130,138
1536850585,184,145
1536852499,313,1405
1536854444,716,633
1536856358,698,222
1536858297,342,161
1536860207,116,159
1536862109,110,134
1536864022,118,103
1536865953,172,115
1536867885,104,110
1536869790,121,124
1536871595,281,133
1536873610,111,116
1536875546,111,91
1536877703,111,181
1536879687,88,114
1536881539,163,86
1536883492,115,117
1536885415,137,98
1536887333,121,109
1536889239,126,86
1536891154,146,109
1536893054,104,127
1536895026,148,362
1536896899,114,98
1536898850,153,376
1536900744,521,330
1536902681,237,130
1536904593,136,254
1536906525,153,145
1536908464,540,98
1536910609,158,109
1536912549,135,141
1536914449,150,114
1536916358,126,121
1536918270,678,127
1536920209,204,107
1536922098,175,118
1536924067,152,131
1536925950,447,110
1536928127,154,155
1536930071,140,183
1536931964,136,128
1536933868,117,149
1536935772,194,240
1536937738,187,163
1536939891,178,163
1536941800,141,1139
1536943706,135,135
1536945626,188,319
1536947563,229,103
1536949467,161,104
1536951394,107,166
1536953327,1815,110
1536955256,708,114
1536957155,100,134
1536959084,136,152
1536961006,121,111
1536962913,118,101
1536964864,390,114
1536967013,205,152
1536968895,93,120
1536970839,95,107
1536972761,93,121
1536974681,892,131
