DateTime,Entries,UniqueIPs
1537212985,85701,85701
1537213947,85688,85688
1537214900,85678,85678
1537215858,85682,85682
1537216813,85667,85667
1537217796,85641,85641
1537218736,85697,85697
1537219702,85657,85657
1537220673,85645,85645
1537221640,85636,85636
1537222582,85650,85650
1537223545,85614,85614
1537224744,85638,85638
1537225696,85637,85637
1537226656,85630,85630
1537227621,85595,85595
1537228575,85596,85596
1537229549,85595,85595
1537231011,85583,85583
1537231933,85552,85552
1537232914,85503,85503
1537233888,85519,85519
1537234816,85495,85495
1537235778,85476,85476
1537236737,85443,85443
1537237694,85438,85438
1537238679,85435,85435
1537239628,85409,85409
1537240587,85375,85375
1537241543,85395,85395
1537242494,85367,85367
1537243479,85347,85347
1537244412,85345,85345
1537245376,85340,85340
1537246356,85325,85325
1537247296,85315,85315
1537248254,85298,85298
1537249219,85286,85286
1537250196,85310,85310
1537251136,85286,85286
1537252094,85252,85252
1537253089,85247,85247
1537254034,85263,85263
1537254985,85270,85270
1537255942,85281,85281
1537256900,85287,85287
1537257862,85291,85291
1537258829,85296,85296
1537259785,85293,85293
1537260751,85320,85320
1537261697,85354,85354
1537262654,85365,85365
1537263620,85390,85390
1537264584,85388,85388
1537265540,85380,85380
1537266501,85397,85397
1537267479,85380,85380
1537268440,85372,85372
1537269385,85399,85399
1537270586,85317,85317
1537271541,85375,85375
1537272509,85288,85288
1537273466,85347,85347
1537274414,85341,85341
1537275390,85331,85331
1537276360,85251,85251
1537277544,85255,85255
1537278508,85238,85238
1537279468,85226,85226
1537280419,85240,85240
1537281377,85225,85225
1537282332,85213,85213
1537283310,85224,85224
1537284270,85239,85239
1537285238,85227,85227
1537286187,85307,85307
1537287186,85223,85223
1537288379,85215,85215
1537289540,85220,85220
1537290516,85214,85214
1537291455,85279,85279
1537292430,85243,85243
1537293374,85305,85305
1537294347,85296,85296
1537295292,85303,85303
1537296290,85193,85193
1537297220,86953,86953
1537298179,86958,86958
1537299161,86927,86927
1537300104,86949,86949
1537301068,87014,87014
1537302023,86946,86946
1537302992,86952,86952
1537303949,86939,86939
1537304909,86974,86974
1537305867,86905,86905
1537306813,86982,86982
1537307791,86904,86904
1537308756,86911,86911
1537309694,86976,86976
1537310663,86993,86993
1537311641,86924,86924
1537312586,86915,86915
1537313546,86917,86917
1537314492,86985,86985
1537315486,86898,86898
1537316654,86885,86885
1537317612,86876,86876
1537318607,86857,86857
1537319535,86842,86842
1537320495,86816,86816
1537321472,86758,86758
1537322419,86749,86749
1537323379,86732,86732
1537324348,86725,86725
1537325294,86712,86712
1537326280,86714,86714
1537327210,86771,86771
1537328172,86811,86811
1537329155,86851,86851
1537330095,86891,86891
1537331057,86913,86913
1537332020,86959,86959
1537332988,86997,86997
1537333934,87023,87023
1537334895,87069,87069
1537335874,87121,87121
1537336824,87170,87170
1537337781,87206,87206
1537338826,87252,87252
1537339928,87310,87310
1537340898,87360,87360
1537341866,87370,87370
1537342814,87402,87402
1537343781,87401,87401
1537344743,87365,87365
1537346053,87379,87379
1537347139,87402,87402
1537348358,87330,87330
1537349298,87343,87343
1537350272,87361,87361
1537351218,87328,87328
1537352195,87287,87287
1537353659,87246,87246
1537354578,87202,87202
1537355540,87182,87182
1537356495,87152,87152
1537357476,87156,87156
1537358450,87148,87148
1537359421,87153,87153
1537360353,87119,87119
1537361295,87108,87108
1537362267,87085,87085
1537363231,87069,87069
1537364172,87041,87041
1537365145,87035,87035
1537366115,87060,87060
1537367066,87045,87045
1537368025,87004,87004
1537368980,87012,87012
1537369958,87029,87029
1537371140,87006,87006
1537372093,87020,87020
1537373078,87011,87011
1537374011,87053,87053
1537374974,87094,87094
1537375951,87107,87107
1537376899,87121,87121
1537377859,87103,87103
1537378815,87107,87107
1537379787,87103,87103
1537380735,87092,87092
1537381694,87071,87071
1537382676,87070,87070
1537383620,88876,88876
1537384587,88870,88870
1537385539,88884,88884
1537386495,88888,88888
1537387484,88904,88904
1537388414,88881,88881
1537389388,88869,88869
1537390338,88858,88858
1537391323,88881,88881
1537392258,88889,88889
1537393217,88890,88890
1537394178,88875,88875
1537395146,88854,88854
1537396093,88861,88861
1537397065,88905,88905
1537398029,88911,88911
1537398989,88904,88904
1537399940,88922,88922
1537400899,88938,88938
1537401875,88936,88936
1537402819,88981,88981
1537403784,88992,88992
1537404753,89001,89001
1537405711,89009,89009
1537406671,89034,89034
1537407624,89038,89038
1537408588,89053,89053
1537409540,89063,89063
1537410498,89069,89069
1537411456,89090,89090
1537412444,89118,89118
1537413380,89150,89150
1537414360,89180,89180
1537415331,89243,89243
1537416271,89280,89280
1537417218,89305,89305
