DateTime,Entries,UniqueIPs
1537212982,12923,13125
1537213943,12922,13124
1537214898,12913,13115
1537215856,12919,13121
1537216811,12918,13120
1537217795,12905,13106
1537218734,12915,13116
1537219700,12891,13092
1537220672,12898,13099
1537221638,12903,13105
1537222580,12913,13115
1537223542,12909,13111
1537224741,12899,13101
1537225694,12885,13087
1537226653,12882,13084
1537227619,12861,13063
1537228573,12846,13048
1537229547,12832,13034
1537231009,12823,13025
1537231931,12794,12996
1537232912,12758,12961
1537233886,12749,12952
1537234814,12732,12935
1537235776,12719,12922
1537236735,12697,12900
1537237692,12690,12893
1537238676,12687,12889
1537239624,12669,12871
1537240585,12656,12858
1537241539,12652,12854
1537242492,12637,12839
1537243477,12614,12816
1537244409,12609,12811
1537245373,12606,12808
1537246355,12602,12804
1537247294,12595,12797
1537248252,12592,12794
1537249216,12578,12780
1537250194,12575,12777
1537251134,12557,12759
1537252092,12545,12747
1537253082,12534,12736
1537254032,12530,12732
1537254983,12531,12733
1537255940,12518,12720
1537256898,12509,12711
1537257859,12506,12708
1537258826,12491,12691
1537259783,12498,12698
1537260748,12507,12707
1537261695,12506,12706
1537262653,12512,12712
1537263618,12504,12704
1537264582,12496,12696
1537265538,12485,12685
1537266499,12477,12676
1537267476,12473,12672
1537268437,12459,12658
1537269383,12466,12665
1537270583,12436,12635
1537271538,12447,12646
1537272507,12423,12623
1537273464,12434,12634
1537274411,12425,12625
1537275388,12418,12618
1537276358,12397,12597
1537277541,12397,12597
1537278506,12375,12575
1537279466,12366,12566
1537280416,12363,12563
1537281375,12354,12554
1537282330,12345,12545
1537283307,12342,12542
1537284268,12336,12536
1537285235,12323,12523
1537286185,12335,12535
1537287184,12295,12495
1537288377,12288,12488
1537289537,12284,12484
1537290512,12268,12468
1537291453,12287,12487
1537292428,12265,12465
1537293371,12276,12476
1537294345,12268,12467
1537295290,12267,12466
1537296287,12231,12430
1537297217,12241,12440
1537298177,12241,12439
1537299159,12230,12428
1537300102,12231,12429
1537301065,12239,12437
1537302021,12207,12404
1537302990,12204,12401
1537303947,12193,12390
1537304907,12203,12400
1537305865,12172,12369
1537306810,12186,12383
1537307788,12149,12347
1537308754,12145,12343
1537309691,12159,12357
1537310660,12150,12349
1537311639,12123,12322
1537312584,12119,12318
1537313544,12096,12295
1537314490,12112,12311
1537315483,12060,12259
1537316651,12059,12258
1537317610,12035,12234
1537318605,12017,12216
1537319533,12009,12208
1537320494,11989,12189
1537321471,11971,12171
1537322416,11961,12161
1537323377,11963,12162
1537324347,11936,12135
1537325292,11922,12121
1537326278,11906,12104
1537327207,11896,12094
1537328170,11884,12082
1537329153,11881,12079
1537330093,11864,12062
