DateTime,Entries,UniqueIPs
1537212985,87555,95065
1537213947,87552,95067
1537214900,87537,95058
1537215858,87544,95064
1537216813,87534,95045
1537217796,87518,95034
1537218736,87578,95109
1537219702,87564,95119
1537220673,87560,95116
1537221640,87558,95121
1537222582,87583,95151
1537223545,87558,95157
1537224744,87596,95203
1537225696,87607,95225
1537226656,87616,95249
1537227621,87606,95261
1537228575,87614,95278
1537229549,87641,95338
1537231011,87642,95357
1537231933,87638,95401
1537232914,87612,95408
1537233888,87640,95454
1537234816,87630,95463
1537235778,87620,95475
1537236737,87607,95485
1537237694,87602,95518
1537238679,87607,95550
1537239628,87588,95539
1537240587,87554,95549
1537241543,87570,95565
1537242494,87548,95549
1537243479,87516,95547
1537244412,87503,95523
1537245376,87491,95510
1537246356,87464,95487
1537247296,87452,95482
1537248254,87439,95476
1537249219,87426,95485
1537250196,87457,95536
1537251136,87438,95523
1537252094,87405,95491
1537253089,87412,95500
1537254034,87421,95513
1537254985,87428,95518
1537255942,87450,95540
1537256900,87456,95544
1537257862,87460,95551
1537258829,87470,95563
1537259785,87460,95542
1537260751,87474,95555
1537261697,87501,95576
1537262654,87504,95574
1537263620,87525,95587
1537264584,87531,95587
1537265540,87522,95580
1537266501,87553,95619
1537267479,87531,95605
1537268440,87532,95609
1537269385,87564,95654
1537270586,87478,95553
1537271541,87541,95627
1537272509,87448,95519
1537273466,87523,95615
1537274414,87520,95608
1537275390,87519,95605
1537276360,87446,95526
1537277544,87440,95517
1537278508,87432,95512
1537279468,87419,95507
1537280419,87429,95524
1537281377,87409,95499
1537282332,87399,95484
1537283310,87415,95500
1537284270,87429,95517
1537285238,87422,95518
1537286187,87509,95615
1537287186,87434,95531
1537288379,87423,95517
1537289540,87433,95529
1537290516,87444,95537
1537291455,87513,95615
1537292430,87481,95570
1537293374,87550,95649
1537294347,87550,95652
1537295292,87561,95678
1537296290,87467,95580
1537297220,89305,97507
1537298179,89319,97522
1537299161,89292,97494
1537300104,89308,97503
1537301068,89379,97584
1537302023,89326,97527
1537302992,89334,97527
1537303949,89333,97517
1537304909,89369,97563
1537305867,89309,97484
1537306813,89389,97570
1537307791,89316,97491
1537308756,89312,97487
1537309694,89386,97578
1537310663,89390,97581
1537311641,89324,97489
1537312586,89325,97479
1537313546,89338,97492
1537314492,89403,97573
1537315486,89340,97482
1537316654,89320,97467
1537317612,89327,97467
1537318607,89313,97464
1537319535,89283,97425
1537320495,89267,97407
1537321472,89218,97370
1537322419,89200,97323
1537323379,89181,97308
1537324348,89187,97324
1537325294,89176,97314
1537326280,89194,97334
1537327210,89269,97417
1537328172,89323,97480
1537329155,89371,97546
1537330095,89428,97606
1537331057,89477,97662
1537332020,89532,97723
1537332988,89580,97772
1537333934,89628,97828
1537334895,89686,97897
1537335874,89750,97974
1537336824,89808,98042
1537337781,89883,98129
1537338826,89955,98216
1537339928,90017,98282
1537340898,90084,98356
1537341866,90094,98361
1537342814,90138,98411
1537343781,90120,98374
1537344743,90089,98325
1537346053,90121,98367
1537347139,90139,98390
1537348358,90051,98282
1537349298,90045,98273
1537350272,90042,98262
1537351218,90020,98244
1537352195,89967,98183
1537353659,89907,98120
1537354578,89848,98049
1537355540,89807,97999
1537356495,89767,97951
1537357476,89761,97938
1537358450,89750,97933
1537359421,89754,97925
1537360353,89737,97926
1537361295,89741,97932
1537362267,89731,97925
1537363231,89721,97913
1537364172,89709,97900
1537365145,89696,97877
1537366115,89719,97893
1537367066,89710,97887
1537368025,89672,97857
1537368980,89676,97858
1537369958,89694,97866
1537371140,89684,97853
1537372093,89698,97864
1537373078,89688,97844
1537374011,89731,97884
1537374974,89761,97898
1537375951,89780,97917
1537376899,89791,97920
1537377859,89779,97912
1537378815,89768,97901
1537379787,89774,97901
1537380735,89768,97891
1537381694,89745,97866
1537382676,89742,97858
1537383620,91570,99726
1537384587,91567,99710
1537385539,91582,99723
1537386495,91594,99728
1537387484,91605,99737
1537388414,91591,99729
1537389388,91586,99721
1537390338,91581,99713
1537391323,91611,99750
1537392258,91623,99764
1537393217,91627,99775
1537394178,91613,99753
1537395146,91600,99749
1537396093,91614,99761
1537397065,91653,99805
1537398029,91659,99807
1537398989,91663,99806
1537399940,91693,99850
