DateTime,AddedIPs,RemovedIPs
1536854428,34,26
1536856342,40,33
1536858273,21,39
1536860196,27,23
1536864012,25,25
1536865935,33,26
1536867868,68,31
1536869782,41,67
1536871951,19,43
1536873854,62,21
1536875783,43,59
1536879670,27,45
1536881536,35,25
1536887323,36,37
1536889229,30,35
1536891151,48,25
1536895017,52,46
1536902678,65,57
1536904583,55,67
1536908439,64,53
1536910598,44,64
1536914438,52,42
1536916347,33,56
1536918259,20,34
1536920198,22,22
1536922095,22,22
1536924041,43,20
1536925941,36,39
1536928114,53,41
1536931953,37,54
1536933864,34,34
1536941790,39,34
1536945616,41,38
1536947560,30,37
1536949456,51,35
1536955236,23,53
1536957145,42,21
1536959081,39,36
1536960996,10,40
1536962902,21,11
1536965318,57,26
1536967459,65,56
1536969384,20,60
1536971297,47,22
1536975142,39,49
1536977078,32,38
1536978984,32,31
1536980925,37,32
1536982818,49,29
1536986653,39,53
1536990492,54,43
1536992657,64,53
1536994580,55,67
1536996500,54,52
1536998436,52,57
1537000347,43,52
1537009944,59,42
1537011862,54,59
1537017861,54,54
1537021695,55,57
1537025545,55,56
1537031558,55,48
1537035401,39,55
1537037292,58,45
1537039239,47,55
1537041142,57,48
1537043070,41,54
1537044975,37,43
1537048839,44,38
1537050759,29,45
1537052664,51,28
1537056523,52,48
1537058437,33,53
1537060344,37,33
1537062273,56,39
1537064182,47,57
1537066096,55,45
1537068025,50,57
1537069944,43,49
1537071872,50,35
1537075703,64,57
1537077640,53,66
1537083394,46,53
1537087226,45,42
1537089147,28,49
1537091315,24,30
1537093242,16,25
1537097076,24,15
1537098984,18,24
1537100918,14,18
1537104757,32,14
1537106667,23,30
1537108605,12,22
1537110517,13,13
1537112434,30,13
1537114388,57,32
1537116264,56,52
1537118193,58,60
1537120345,25,55
1537122250,59,25
1537128284,19,63
1537130170,28,17
1537132107,16,26
1537134014,36,15
1537136195,36,37
1537140017,34,36
1537142174,47,33
1537144095,51,47
1537149856,50,52
1537153942,48,47
1537155871,51,46
1537157783,43,54
1537159709,54,45
1537161623,54,53
1537163547,54,54
1537165460,61,56
1537167388,59,58
1537169291,57,63
1537171247,57,56
1537173153,27,55
1537175074,31,29
1537176981,17,35
1537178915,27,16
1537180822,14,27
1537182744,19,13
1537184656,53,18
1537186604,32,49
1537188500,31,36
1537190432,51,31
1537192339,26,48
1537194516,48,30
1537196663,27,49
1537198585,21,23
1537200542,23,20
1537202415,19,23
1537204338,31,23
1537206260,56,32
1537210101,41,55
1537212014,25,42
1537213941,24,22
1537215853,49,25
1537217784,28,50
1537219694,41,25
1537221636,19,43
1537223539,28,18
1537225458,31,27
1537227617,17,29
1537229543,48,17
1537231472,39,41
1537235308,42,45
1537237236,45,42
1537242970,56,48
1537244908,54,58
1537246832,53,54
1537248758,41,49
1537250665,36,43
1537252577,57,35
1537254517,53,56
1537256435,53,54
1537258356,29,54
1537260277,55,34
1537262197,24,53
1537264115,23,25
1537266030,26,22
1537267939,24,28
1537270106,49,21
1537272073,39,49
1537275870,28,33
1537278052,26,29
1537279956,19,29
1537283791,31,19
1537285698,40,36
1537288364,28,39
1537290510,22,23
1537292424,30,22
1537296276,54,33
1537298175,26,55
1537300100,54,24
1537302019,42,53
1537303944,25,42
1537305855,50,26
1537307786,37,49
1537309689,56,37
1537311637,28,59
1537313542,21,25
1537315472,15,21
1537317367,35,13
1537319310,32,36
1537321260,54,31
1537325052,52,52
1537330815,32,50
1537332729,46,36
1537334654,44,52
1537338814,52,39
1537340677,45,50
1537342572,42,49
1537346421,48,38
1537348353,26,53
1537352190,24,29
1537354100,51,23
1537356029,50,48
1537361785,33,50
1537363709,55,35
1537365630,25,54
1537367544,24,24
1537369482,22,25
1537371628,32,24
1537373578,32,31
1537375456,56,32
1537377396,31,55
1537379559,40,30
1537381453,54,42
1537389383,21,54
1537391318,14,20
1537393213,29,15
1537395142,30,28
1537397060,39,29
1537398984,49,40
1537400895,54,51
1537402814,37,48
1537404748,29,39
1537406666,52,30
1537408584,31,51
1537410494,47,29
1537412439,50,49
1537414348,43,48
1537416267,48,44
1537418172,39,49
1537420095,27,38
1537422012,54,28
1537425862,63,53
1537427794,26,68
1537429697,55,26
1537431855,44,52
1537433777,34,46
1537435706,18,34
1537437635,11,19
1537439541,25,11
1537441466,17,26
1537443382,41,16
1537445304,34,34
1537449142,30,39
1537451058,50,30
1537454906,59,52
1537458738,31,58
1537460659,55,32
1537466436,26,54
1537468338,16,22
1537470262,27,18
1537472184,20,27
1537474098,24,19
1537476018,27,27
1537477943,26,26
1537481782,34,25
1537483698,45,33
1537485633,31,44
1537487558,12,34
1537489455,52,14
1537491383,15,52
1537493303,43,16
1537495232,32,38
1537497641,27,32
1537499536,49,27
1537501468,52,49
1537503377,46,51
1537505305,51,48
1537507245,53,46
1537509151,54,57
1537511071,56,54
1537512992,39,55
1537514907,64,44
1537516821,47,65
1537518753,30,45
1537520676,28,28
1537522582,9,31
1537524751,20,10
1537526671,25,20
1537530494,58,24
1537532423,31,57
1537534341,27,31
1537538186,28,28
1537540090,51,28
1537542030,28,49
1537545864,30,29
1537547782,30,30
1537549702,23,29
1537551856,51,24
1537553787,20,49
1537555689,28,23
1537557606,36,27
1537559532,26,36
1537561450,46,25
1537563379,26,48
1537567481,18,25
1537569381,25,19
1537571294,32,23
1537575137,34,32
1537577065,52,31
1537578975,22,53
1537580914,49,24
1537582825,26,49
1537584734,22,27
1537586653,55,23
1537588579,22,53
1537592425,25,21
1537594351,49,22
1537596262,40,51
1537598178,50,41
1537600104,30,47
1537603944,33,33
1537605859,30,37
1537607782,29,28
1537609693,23,30
1537611612,17,23
1537613539,32,17
1537615456,50,30
1537617373,50,50
1537619289,54,50
1537621232,24,56
1537625063,25,22
1537626979,19,26
1537628895,16,19
1537630811,30,16
1537632770,42,29
1537634653,56,44
1537638495,52,53
1537640411,38,55
1537642331,24,37
1537644251,46,26
1537646181,14,42
1537648089,40,12
1537650019,17,44
1537653868,12,16
1537655772,21,13
1537657696,16,22
1537659613,19,16
1537661535,41,18
1537663457,37,38
1537665386,35,38
1537669259,50,34
1537676894,52,49
1537678817,51,54
1537680740,61,52
1537684582,49,53
1537686494,52,52
1537688411,48,52
1537690338,34,50
1537692256,33,38
1537694188,38,33
1537696096,19,38
1537698013,23,20
