DateTime,AddedIPs,RemovedIPs
1537147960,1884,41
1537149885,351,73
1537151834,78,70
1537153967,68,60
1537155918,51,75
1537157804,46,48
1537159738,41,39
1537161649,34,54
1537163588,36,57
1537165486,65,109
1537167412,100,93
1537169313,103,48
1537171299,45,41
1537173175,41,80
1537175102,67,46
1537177003,43,60
1537178943,26,75
1537180863,65,69
1537182778,45,50
1537184682,52,49
1537186628,37,53
1537188548,19,493
1537190463,45,60
1537192367,47,98
1537194555,39,109
1537196696,58,94
1537198606,40,101
1537200572,41,60
1537202566,69,974
1537204849,62,50
1537206763,28,51
1537208659,52,82
1537210603,56,156
1537212549,138,61
1537214509,69,36
1537216371,51,285
1537218274,40,48
1537220226,73,36
1537222131,47,54
1537224292,51,95
1537226218,61,65
1537228137,36,35
1537230588,78,1952
1537232474,41,1968
1537234354,1000,1930
1537236284,398,374
1537238179,276,83
1537240131,61,80
1537242052,67,54
1537243949,51,46
1537245862,56,39
1537247808,39,46
1537249697,40,36
1537251636,37,62
1537253564,50,84
1537255479,71,113
1537257401,127,53
1537259320,59,33
1537261304,45,74
1537263173,2928,39
1537265131,3743,26
1537266978,3752,63
1537268941,2834,49
1537271086,43,65
1537273013,47,36
1537275162,64,29
1537277076,48,37
1537279008,268,49
1537281159,423,46
1537283062,97,57
1537285257,430,43
1537287932,322,77
1537290137,50,53
1537291980,56,43
1537293922,41,37
1537295792,53,51
1537297727,61,65
1537299624,59,131
1537301569,148,56
1537303495,66,37
1537305391,44,77
1537307314,102,38
1537309254,52,40
1537311169,35,54
1537313090,60,37
1537314992,54,47
1537317170,75,40
1537319077,30,46
1537320983,62,701
1537322927,41,164
1537324856,638,103
1537326751,42,57
1537328668,72,62
1537330610,49,69
1537332506,44,37
1537334440,184,33
1537336353,142,44
1537338284,221,44
1537340214,291,50
1537342376,87,102
1537344270,150,87
1537346076,92,46
1537347885,55,36
1537349795,30,3194
1537351736,102,3512
1537353682,47,3674
1537355556,30,2168
1537357495,79,46
1537359437,49,51
1537361311,60,36
1537363272,58,65
1537365163,34,226
1537367085,60,212
1537369001,50,35
1537371159,62,469
1537373139,59,119
1537374994,71,279
1537376925,283,54
1537378834,43,54
1537380761,55,52
1537382695,59,56
1537384605,50,55
1537386514,51,105
1537388440,88,106
1537390362,230,53
1537392276,56,45
1537394195,33,171
1537396110,69,42
1537398140,46,37
1537399967,40,59
1537401893,58,50
1537403801,77,72
1537405734,135,28
1537407648,66,61
1537409556,66,38
1537411472,57,673
1537413397,122,37
1537415348,182,86
1537417242,103,50
1537419175,55,48
1537421096,51,42
1537423031,56,47
1537424910,47,52
1537426908,59,51
1537428760,38,60
1537430732,63,111
1537432846,90,115
1537434776,123,45
1537436673,50,65
1537438619,35,77
1537440518,86,48
1537442458,48,50
1537444383,46,74
1537446295,78,44
1537448208,70,72
1537450109,54,47
1537452111,50,32
1537453965,32,55
1537455890,47,52
1537457812,36,54
1537459767,48,64
1537461681,58,51
1537463565,49,41
1537465501,45,40
1537467418,55,62
1537469316,36,38
1537471253,50,44
1537473158,33,61
1537475098,49,91
1537476994,65,100
1537478907,233,49
1537480912,56,45
1537482762,36,67
1537484676,75,45
1537486611,93,40
1537488522,48,71
1537490441,94,62
1537492360,38,56
1537494278,51,46
1537496234,38,41
1537498110,101,42
1537500060,39,114
1537502009,31,164
1537503885,42,82
1537505795,45,45
1537507735,47,98
1537509692,44,257
1537511560,49,456
1537513482,51,405
1537515408,47,655
1537517350,82,576
1537519252,46,94
1537521434,88,127
1537523350,110,48
1537525271,43,40
1537527178,49,87
1537529104,102,50
1537531006,54,54
1537532930,48,77
1537534897,70,83
1537536772,38,50
1537538713,47,39
1537540621,32,30
1537542548,44,46
1537544445,46,38
1537546615,49,45
1537548760,32,57
1537550686,57,53
1537552585,59,127
1537554521,39,106
1537556461,67,58
1537558370,53,34
1537560274,41,45
1537562190,57,49
1537564139,65,110
1537566046,122,327
1537567967,125,46
1537569866,61,50
1537571816,40,78
1537573733,65,53
1537575656,47,55
1537577813,48,78
1537580452,88,71
1537582371,40,38
1537584287,42,55
1537586214,30,32
1537588357,34,48
1537590276,33,39
1537592175,36,59
1537594371,164,60
1537596329,54,47
1537598197,64,56
1537600127,34,57
1537602056,41,57
1537603963,53,86
1537605879,42,44
1537607803,54,80
1537609714,48,117
1537611633,142,44
1537613561,37,46
1537615479,38,106
1537617392,103,56
1537619308,99,58
1537621297,78,76
1537623155,100,44
1537625122,67,58
1537627006,61,94
1537628916,190,55
1537630831,236,46
1537632789,196,40
1537634671,259,41
1537636607,464,67
1537638518,1040,52
1537640440,389,41
1537642352,549,51
1537644279,1115,49
1537646209,303,42
1537648109,55,50
1537650096,41,46
1537651963,47,60
1537653896,45,153
1537655794,143,60
1537657721,60,27
1537659640,28,70
1537661554,77,34
1537663476,59,32
1537665405,24,65
1537667309,49,39
1537669284,49,55
1537671170,27,25
1537673073,30,31
1537674991,43,40
1537676912,29,24
1537678915,37,39
1537680760,348,80
1537682730,113,45
1537684617,50,55
1537686513,33,38
1537688439,31,36
1537690359,26,52
1537692275,64,34
1537694207,38,44
1537696116,59,44
1537698037,72,135
