DateTime,Entries,UniqueIPs
1536728940,7517,7517
1536730829,7511,7511
1536732779,7525,7525
1536734679,7499,7499
1536736625,7481,7481
1536738522,7455,7455
1536740457,7458,7458
1536742357,7446,7446
1536744307,7444,7444
1536746228,7411,7411
1536748126,7395,7395
1536750998,7388,7388
1536752916,7364,7364
1536754835,8464,8464
1536756749,11293,11293
1536758677,11293,11293
1536760591,11242,11242
1536762511,11220,11220
1536764690,11173,11173
1536766537,11079,11079
1536768794,11002,11002
1536770690,10900,10900
1536772603,10760,10760
1536774540,10688,10688
1536776436,8346,8346
1536778373,7656,7656
1536780272,7600,7600
1536782208,7532,7532
1536784109,7471,7471
1536786097,7407,7407
1536787954,7385,7385
1536789898,7366,7366
1536791793,7388,7388
1536793716,7328,7328
1536795627,7280,7280
1536797545,7213,7213
1536799467,7167,7167
1536801405,7071,7071
1536803307,7049,7049
1536805228,6986,6986
1536807161,6929,6929
1536809068,6925,6925
1536811022,6911,6911
1536812906,6925,6925
1536814886,6938,6938
1536816759,6942,6942
1536818669,7085,7085
1536820595,7095,7095
1536822502,7090,7090
1536824415,7066,7066
1536826365,7085,7085
1536828256,7102,7102
1536830180,7077,7077
1536832116,7070,7070
1536834024,7078,7078
1536835949,7058,7058
1536837857,7060,7060
1536839776,7066,7066
1536841970,4408,4408
1536843881,3001,3001
1536846290,3008,3008
1536848205,3020,3020
1536850127,3011,3011
1536852050,3007,3007
1536853942,3001,3001
1536855896,2980,2980
1536857789,2973,2973
1536859723,2926,2926
1536861704,2921,2921
1536863574,2922,2922
1536865511,2908,2908
1536867396,2914,2914
1536869332,2941,2941
1536871250,2954,2954
1536873136,2969,2969
1536875077,2979,2979
1536877253,2957,2957
1536879154,2919,2919
1536881082,2930,2930
1536883256,2952,2952
1536885140,2973,2973
1536887341,2980,2980
1536889254,3014,3014
1536891161,3025,3025
1536893061,3016,3016
1536895034,3043,3043
1536896906,3055,3055
1536898862,3065,3065
1536900751,3072,3072
1536902690,3085,3085
1536904600,2949,2949
1536906533,2975,2975
1536908490,2991,2991
1536910625,3005,3005
1536912557,3026,3026
1536914468,3022,3022
1536916366,3034,3034
1536918286,3032,3032
1536920224,3028,3028
1536922105,3022,3022
1536924075,3013,3013
1536925958,2993,2993
1536928134,2991,2991
1536930098,2991,2991
1536931971,2983,2983
1536933876,2989,2989
1536935779,2987,2987
1536937747,3050,3050
1536939898,3078,3078
1536941808,3095,3095
1536943716,3110,3110
1536945635,3126,3126
1536947570,3119,3119
1536949482,3147,3147
1536951400,3127,3127
1536953337,3146,3146
1536955285,3144,3144
1536957164,3122,3122
1536959094,3124,3124
1536961022,3135,3135
1536962921,3138,3138
1536964874,3136,3136
1536967028,3217,3217
1536968902,3196,3196
1536970846,3192,3192
1536972770,3182,3182
1536974689,3178,3178
1536976577,3157,3157
1536978505,3144,3144
1536980510,3137,3137
1536982373,3120,3120
1536984337,3101,3101
1536986189,3106,3106
1536988132,3140,3140
1536990059,3158,3158
1536992220,3156,3156
1536994358,3159,3159
1536996519,3135,3135
1536998495,3257,3257
1537000369,3233,3233
1537002289,3220,3220
1537004213,3231,3231
1537006128,3233,3233
1537008053,3221,3221
1537009962,3250,3250
1537011882,3254,3254
1537013845,3260,3260
1537015978,3298,3298
1537017879,3310,3310
1537019808,3353,3353
1537021713,3349,3349
1537023696,3286,3286
1537025562,3257,3257
1537027552,3292,3292
1537029643,3311,3311
1537031583,3357,3357
1537033474,3403,3403
1537035428,3405,3405
1537037302,3443,3443
1537039259,3478,3478
1537041157,3523,3523
1537043087,3577,3577
1537044984,3587,3587
1537046945,3576,3576
1537048935,3606,3606
1537050777,3625,3625
1537052681,3596,3596
1537054631,3577,3577
1537056542,3598,3598
1537058454,3595,3595
1537060354,3613,3613
1537062292,3618,3618
1537064203,3621,3621
1537066114,3633,3633
1537068041,3631,3631
1537069953,3627,3627
1537071890,3651,3651
1537073782,3608,3608
1537075728,3591,3591
1537077697,3631,3631
1537079572,3642,3642
1537081492,3661,3661
1537083528,3686,3686
1537085345,3721,3721
1537087244,3732,3732
1537089167,3730,3730
1537091352,3700,3700
