DateTime,Entries,UniqueIPs
1537264119,8017,8017
1537265079,8038,8038
1537266033,8020,8020
1537266750,8059,8059
1537267469,8058,8058
1537268180,8040,8040
1537268920,8044,8044
1537270109,7997,7997
1537271072,8030,8030
1537272076,8007,8007
1537272998,8001,8001
1537273955,8000,8000
1537274666,8038,8038
1537275382,8042,8042
1537276352,8054,8054
1537277063,8057,8057
1537278055,8064,8064
1537278993,8071,8071
1537279960,8086,8086
1537280676,8070,8070
1537281369,8092,8092
1537282094,8043,8043
1537282824,8080,8080
1537283794,8053,8053
1537284739,8091,8091
1537285701,8086,8086
1537286665,8116,8116
1537288371,8100,8100
1537289075,8134,8134
1537290033,8131,8131
1537291002,8144,8144
1537291950,8121,8121
1537292913,8101,8101
1537293875,8142,8142
1537294836,8096,8096
1537295544,8161,8161
1537296280,8161,8161
1537296978,8123,8123
1537297708,8153,8153
1537298419,8149,8149
1537299153,8112,8112
1537299864,8133,8133
1537300586,8133,8133
1537301549,8143,8143
1537302508,8136,8136
1537303467,8118,8118
1537304439,8085,8085
1537305128,8104,8104
1537305859,8124,8124
1537306569,8094,8094
1537307294,8097,8097
1537308265,8104,8104
1537309226,8082,8082
1537309933,8077,8077
1537310653,8084,8084
1537311368,8101,8101
1537312116,8101,8101
1537313070,8072,8072
1537314026,8063,8063
1537314738,8077,8077
1537315476,8067,8067
1537316199,8070,8070
1537317153,8075,8075
1537317863,8086,8086
1537318600,8049,8049
1537319313,8094,8094
1537320031,8082,8082
1537320744,8089,8089
1537321465,8097,8097
1537322179,8077,8077
1537322908,8108,8108
1537323869,8088,8088
1537324837,8084,8084
1537325540,8071,8071
1537326272,8077,8077
1537327000,8087,8087
1537327707,8077,8077
1537328431,8083,8083
1537329147,8048,8048
1537329866,8008,8008
1537330588,8037,8037
1537331549,8033,8033
1537332262,8070,8070
1537332981,8057,8057
1537333704,8071,8071
1537334422,8052,8052
1537335146,8032,8032
1537335865,8049,8049
1537336582,8047,8047
1537337309,8080,8080
1537338020,8045,8045
1537338817,8046,8046
1537339469,8037,8037
1537340195,8061,8061
1537340889,8054,8054
1537341857,8025,8025
1537342576,8047,8047
1537343294,8057,8057
1537344017,8056,8056
1537344735,8022,8022
1537345450,8043,8043
1537346424,8046,8046
1537347129,8002,8002
1537347865,8026,8026
1537348816,8073,8073
1537349536,8067,8067
1537350263,8037,8037
1537350978,8083,8083
1537351716,8087,8087
1537352670,8076,8076
1537353645,8080,8080
1537354340,8085,8085
1537355076,8041,8041
1537356032,8113,8113
1537356746,8097,8097
1537357466,8100,8100
1537358179,8119,8119
1537358967,8121,8121
1537359889,8078,8078
1537360814,8123,8123
1537361528,8123,8123
1537362259,8127,8127
1537363221,8114,8114
1537363933,8121,8121
1537364652,8096,8096
1537365633,8107,8107
1537366585,8108,8108
1537367548,8112,8112
1537368254,8108,8108
1537368972,8109,8109
1537369949,8113,8113
1537370662,8100,8100
1537371631,8112,8112
1537372339,8115,8115
1537373069,8111,8111
1537373786,8127,8127
1537374504,8121,8121
1537375221,8120,8120
1537375942,8138,8138
1537376665,8137,8137
1537377399,8115,8115
1537378349,8146,8146
1537379062,8125,8125
1537379779,8138,8138
1537380504,8138,8138
1537381225,8124,8124
1537381944,8143,8143
1537382667,8118,8118
1537383384,8059,8059
1537384114,8035,8035
1537385069,8131,8131
1537386028,8170,8170
1537386996,8139,8139
1537387937,8133,8133
1537388910,8127,8127
1537389871,8126,8126
1537390840,8126,8126
1537391782,8118,8118
1537392752,8089,8089
1537393717,8097,8097
1537394673,8058,8058
1537395629,8098,8098
1537396598,8078,8078
1537397546,8088,8088
1537398515,8093,8093
1537399464,8073,8073
1537400430,8099,8099
1537401415,8080,8080
1537402341,8102,8102
1537403308,8079,8079
1537404277,8100,8100
1537405239,8085,8085
1537406183,8098,8098
1537407141,8084,8084
1537408118,8101,8101
1537409078,8058,8058
1537410029,8087,8087
1537410993,8083,8083
1537411957,8068,8068
1537412915,8060,8060
1537413617,8089,8089
1537414351,8065,8065
1537415323,8074,8074
1537416016,8054,8054
1537416749,8072,8072
1537417708,8036,8036
1537418420,8059,8059
1537419149,8069,8069
1537419864,8037,8037
1537420592,8061,8061
1537421551,8031,8031
1537422514,8061,8061
1537423486,7998,7998
1537424423,8035,8035
