DateTime,AddedIPs,RemovedIPs
1536728947,11,3
1536730846,7,2
1536732786,9,3
1536734685,3,3
1536736633,8,0
1536738529,7,2
1536740464,7,3
1536742368,5,3
1536744319,9,2
1536746236,7,1
1536748133,10,5
1536750099,6,0
1536751962,6,3
1536753879,1,1
1536755804,11,1
1536757725,4,0
1536759631,9,4
1536761563,4,2
1536763501,8,1
1536765391,5,0
1536767316,3,3
1536769260,4,4
1536771173,8,3
1536773088,5,5
1536774990,5,27
1536776931,5,6
1536778901,7,8
1536780769,10,8
1536782689,5,6
1536784583,13,9
1536786536,5,9
1536788444,5,10
1536790353,3,4
1536792264,3,9
1536794248,7,14
1536796104,4,3
1536798052,4,5
1536799970,4,8
1536801903,4,9
1536803792,4,6
1536805713,7,6
1536807702,4,4
1536809572,5,5
1536811478,2,24
1536813415,5,24
1536815340,5,10
1536817251,2,7
1536819176,3,8
1536821097,4,7
1536823257,6,5
1536825170,10,6
1536827105,4,8
1536829013,4,5
1536831154,2,7
1536833061,5,8
1536834984,8,9
1536836920,3,9
1536839086,10,2
1536841032,6,4
1536842915,3,10
1536844839,3,8
1536846788,6,8
1536848677,1,6
1536850594,4,6
1536852509,3,11
1536854494,6,2
1536856367,4,11
1536858336,6,5
1536860215,3,7
1536862119,4,4
1536864033,5,6
1536865962,4,7
1536867893,8,10
1536869806,8,9
1536871979,5,12
1536873871,10,5
1536875806,4,5
1536877713,1,4
1536879712,5,12
1536881547,8,2
1536883512,5,4
1536885431,8,4
1536887347,2,5
1536889260,2,4
1536891167,3,7
1536893068,2,8
1536895039,4,4
1536896912,6,2
1536898868,30,3
1536900757,2,9
1536902696,6,3
1536904606,6,3
1536906539,5,2
1536908497,3,8
1536910632,5,8
1536912563,7,6
1536914484,3,7
1536916373,3,2
1536918296,9,3
1536920238,8,6
1536922112,5,6
1536924081,10,6
1536925964,19,9
1536928141,7,4
1536930105,5,5
1536931977,5,2
1536933883,10,5
1536935785,6,3
1536937754,4,3
1536939905,8,5
1536941815,7,5
1536943730,7,4
1536945658,6,7
1536947576,19,6
1536949488,9,3
1536951406,10,6
1536953343,14,3
1536955291,12,12
1536957170,11,1
1536959112,11,8
1536961028,8,7
1536962936,11,3
1536964881,15,2
1536967036,7,8
1536968909,16,6
1536970864,12,7
1536972776,11,5
1536974702,7,2
1536976584,10,4
1536978512,7,3
1536980518,10,3
1536982390,6,2
1536984345,13,35
1536986196,8,2
1536988141,11,2
1536990066,13,7
1536992226,13,5
1536994365,8,5
1536996526,8,4
1536998509,12,4
1537000375,3,4
1537002296,7,6
1537004227,3,6
1537006135,9,5
1537008060,10,7
1537009969,7,5
1537011889,8,9
1537013852,4,9
1537015984,11,7
1537017897,7,6
1537019822,5,6
1537021719,8,5
1537023706,3,3
1537025568,4,5
1537027559,7,7
1537029652,13,7
1537031613,7,6
1537033481,2,13
1537035437,11,10
1537037307,10,9
1537039266,4,6
1537041179,5,5
1537043092,6,10
1537044989,4,11
1537046950,6,7
1537048950,9,11
1537050787,10,8
1537052690,3,11
1537054640,4,13
1537056550,2,10
1537058459,12,12
1537060361,7,5
1537062298,6,10
1537064209,14,6
1537066126,7,9
1537068054,4,9
1537069959,5,6
1537071896,6,10
1537073787,2,5
1537075751,3,13
1537077703,7,12
1537079579,7,7
1537081535,10,5
1537083534,1,10
1537085352,7,11
1537087261,6,3
1537089173,7,9
1537091361,8,9
1537093266,7,9
1537095160,4,8
1537097108,7,7
1537099001,4,5
1537100950,9,10
1537102893,6,6
1537104800,3,8
1537106716,6,7
1537108637,3,10
1537110551,8,5
1537112470,6,2
1537114412,5,6
1537116290,2,12
1537118218,4,10
1537120362,4,1
1537122265,2,11
1537124524,5,13
1537126363,2,3
1537128337,1,8
1537130196,4,7
1537132132,2,7
1537134035,1,11
1537136217,5,8
1537138148,3,7
1537140050,2,6
1537142201,1,2
1537144119,1,12
1537146103,2,11
1537147962,8,4
1537149887,4,12
1537151836,7,10
1537153968,1,4
1537155920,0,6
1537157813,3,7
1537159740,3,2
1537161652,1,3
1537163590,2,11
1537165491,6,6
1537167423,1,9
1537169315,3,7
1537171300,4,6
1537173177,3,7
1537175104,3,11
1537177004,5,10
1537178944,5,2
1537180865,1,8
1537182779,3,5
1537184684,3,9
1537186629,1,9
1537188550,2,3
1537190465,3,7
1537192368,8,7
1537194556,4,3
1537196699,1,12
1537198607,5,9
1537200576,2,6
1537202570,3,2
1537204850,1,7
1537206765,1,2
1537208667,2,3
1537210604,3,7
1537212551,9,4
1537214511,4,5
1537216373,3,4
1537218276,3,2
1537220227,2,3
1537222132,0,5
1537224293,7,3
1537226220,1,2
1537228140,3,3
1537230590,1,1
1537232476,1,4
1537234356,3,7
1537236286,5,3
1537238180,3,4
1537240133,2,1
1537242053,6,0
1537243952,1,4
1537245863,5,2
1537247809,3,0
1537249699,3,1
1537251637,1,8
1537253566,1,1
1537255480,3,5
1537257402,5,5
1537259322,2,2
1537261306,3,3
1537263175,0,6
1537265134,3,5
1537266980,4,2
1537268952,4,3
1537271088,2,2
1537273015,1,1
1537275164,2,3
1537277078,2,5
1537279010,2,6
1537281160,2,2
1537283070,1,1
1537285258,0,6
1537287934,1,2
1537290139,2,2
1537291982,4,2
1537293924,2,2
1537295794,0,3
1537297728,7,7
1537299626,3,4
1537301571,5,4
1537303499,5,4
1537305393,2,8
1537307320,2,1
1537309256,1,4
1537311171,2,3
1537313092,6,2
1537314994,1,5
1537317172,0,1
1537319079,2,1
1537320985,4,3
1537322929,1,4
1537324858,10,2
1537326753,5,3
1537328670,1,4
1537330612,1,3
1537332508,2,6
1537334450,1,3
1537336355,3,3
1537338287,3,1
1537340216,1,1
1537342378,0,2
1537344272,1,4
1537346084,4,5
1537347888,0,2
1537349796,3,0
1537351738,0,4
1537353684,1,3
1537355558,8,5
1537357496,6,1
1537359438,3,1
1537361313,4,1
1537363274,3,3
1537365165,2,2
1537367087,2,2
1537369003,5,2
1537371161,2,0
1537373141,2,1
1537374996,7,1
1537376927,3,5
1537378836,9,1
1537380762,8,2
1537382697,2,1
1537384606,7,7
1537386522,9,3
1537388445,6,6
1537390364,9,4
1537392278,3,2
1537394197,4,1
1537396112,5,1
1537398142,11,6
1537399969,10,3
1537401895,4,0
1537403802,8,0
1537405736,4,1
1537407650,9,6
1537409561,9,5
1537411473,12,6
1537413399,13,3
1537415349,12,2
1537417243,7,2
1537419177,4,2
1537421100,6,1
1537423032,11,2
1537424911,5,1
1537426914,6,1
1537428762,5,0
1537430733,12,1
1537432851,8,5
1537434778,12,1
1537436675,10,2
1537438620,11,0
1537440519,6,2
1537442463,6,8
1537444385,6,7
1537446296,8,2
1537448209,6,3
1537450111,3,4
1537452113,4,2
1537453976,5,1
1537455892,8,4
1537457813,9,1
1537459769,6,3
1537461682,4,5
1537463566,3,3
1537465503,3,6
1537467420,9,5
1537469317,6,2
1537471254,7,7
1537473159,6,7
1537475100,3,3
1537477001,3,8
1537478909,7,2
1537480916,3,4
1537482764,2,4
1537484678,4,8
1537486613,11,10
1537488524,11,4
1537490443,11,6
1537492362,6,5
1537494280,12,8
1537496236,9,7
1537498112,4,7
1537500061,8,11
1537502010,16,11
1537503886,6,4
1537505797,5,4
1537507737,7,6
1537509693,44,9
1537511564,21,5
1537513484,10,4
1537515410,5,10
1537517352,5,10
1537519254,4,6
1537521435,15,19
1537523352,10,6
1537525273,7,6
1537527180,5,3
1537529105,5,7
1537531008,7,11
1537532932,7,11
1537534899,4,5
1537536776,10,1
1537538715,6,4
1537540623,8,5
1537542550,7,5
1537544447,7,11
1537546617,8,4
1537548761,13,4
1537550688,8,3
1537552587,4,6
1537554523,4,10
1537556463,4,6
1537558371,6,7
1537560296,5,8
1537562191,8,4
1537564140,4,3
1537566048,7,7
1537567969,6,4
1537569868,2,3
1537571818,7,3
1537573735,2,11
1537575657,6,11
1537577814,9,7
1537580453,6,10
1537582372,2,10
1537584288,7,4
1537586215,6,5
1537588358,2,12
1537590286,5,7
1537592177,5,3
1537594372,6,8
1537596330,7,43
1537598198,5,20
1537600128,2,11
1537602061,4,6
1537603965,3,8
1537605880,6,6
1537607804,4,14
1537609716,2,11
1537611634,8,7
1537613563,0,10
1537615480,1,4
1537617393,4,7
1537619310,11,8
1537621298,8,5
1537623156,8,6
1537625127,8,5
1537627008,12,11
1537628917,3,9
1537630833,8,8
1537632790,9,8
1537634673,6,12
1537636608,7,7
1537638529,3,7
1537640441,3,5
1537642354,7,5
1537644280,3,9
1537646210,5,3
1537648110,4,7
1537650098,4,9
1537651964,3,6
1537653897,7,10
1537655796,7,2
1537657722,2,5
1537659645,9,7
1537661556,3,4
1537663478,4,9
1537665406,3,4
1537667310,4,3
1537669295,7,3
1537671171,4,10
1537673075,6,4
1537675001,4,1
1537676914,8,7
1537678916,13,8
1537680761,7,6
1537682732,8,9
1537684618,2,4
1537686515,1,1
1537688452,5,5
1537690361,7,3
1537692277,2,6
1537694208,2,4
1537696117,8,3
1537698039,7,10
