DateTime,AddedIPs,RemovedIPs
1536884929,1,0
1536886539,7,3
1536887670,3,6
1536892123,6,1
1536893270,2,2
1536894879,0,2
1536897394,1,0
1536900051,2,0
1536901541,1,0
1536902077,2,0
1536904548,2,1
1536906577,1,0
1536908194,2,0
1536910443,1,0
1536912877,2,0
1536914094,1,1
1536915742,1,0
1536918933,2,0
1536920072,2,0
1536923680,1,0
1536927339,1,1
1536929791,1,0
1536930939,1,0
1536934487,5,0
1536936148,4,0
1536937540,1,0
1536939048,1,8
1536939756,1,0
1536943356,1,0
1536945269,2,0
1536946965,3,0
1536948636,1,0
1536949871,2,0
1536951030,0,1
1536952243,1,0
1536956924,5,0
1536959677,2,0
1536963040,3,19
1536964123,1,0
1536966883,0,39
1536967750,4,0
1536968551,3,9
1536970477,16,32
1536971732,11,8
1536972938,1,0
1536974935,4,0
1536975753,0,4
1536977448,2,0
1536978660,2,4
1536980739,0,3
1536982121,3,0
1536982957,1,5
1536984871,4,1
1536986550,3,0
1536989133,3,0
1536990991,2,0
1536992936,1,0
1536993747,2,0
1536995667,5,0
1536997363,7,0
1536999040,3,0
1537000959,3,0
1537001796,1,0
1537003726,1,0
1537011749,1,0
1537013446,3,0
1537015357,1,1
1537016738,1,1
1537018949,3,0
1537019801,2,0
1537020868,1,0
1537022446,2,1
1537023389,1,0
1537024473,0,1
1537025375,1,3
1537027844,2,0
1537028067,1,0
1537029336,2,1
1537031136,24,1
1537032332,1,0
1537033356,2,0
1537036954,1,0
1537038879,4,1
1537040092,2,1
1537042241,2,0
1537043445,1,0
1537044953,1,0
1537046079,3,0
1537048243,1,25
1537049682,3,0
1537050534,2,0
1537052137,5,26
1537053344,2,9
1537054124,3,0
1537054957,0,11
1537056869,14,22
1537058438,11,1
1537061330,3,0
1537062968,3,3
1537064079,3,1
1537065706,7,0
1537067142,1,1
1537068535,1,0
1537071044,4,1
1537072122,3,0
1537074344,4,2
1537074872,1,0
1537078239,11,0
1537079550,1,0
1537083495,1,2
1537085680,1,1
1537086933,4,0
1537089337,2,1
1537090116,1,0
1537092879,4,0
1537098994,2,0
1537100078,1,0
1537103130,3,0
1537105366,2,0
1537108183,1,0
1537110930,1,0
1537112087,1,0
1537113313,3,0
1537114529,0,2
1537115719,1,0
1537118122,1,2
1537119325,4,0
1537124136,1,0
1537126132,0,1
1537127796,1,0
1537128866,1,0
1537131404,1,0
1537132545,1,0
1537134150,1,13
1537134988,1,0
1537136151,1,18
1537137331,1,22
1537138600,1,2
1537139689,7,20
1537140829,5,32
1537143046,30,4
1537145803,14,2
1537147717,10,1
1537150237,3,6
1537150477,1,0
1537151696,3,3
1537153557,3,2
1537154732,1,0
1537155949,2,3
1537157669,3,0
1537161348,3,1
1537164289,2,1
1537170987,0,2
1537172077,4,1
1537173642,7,0
1537174597,1,0
1537177245,2,0
1537180129,1,0
1537180960,4,0
1537182869,44,0
1537183719,3,0
1537184564,3,0
1537186239,3,0
1537188155,10,1
1537189517,5,0
1537190713,7,0
1537190938,1,0
1537191749,8,1
1537193029,1,0
1537194150,8,0
1537195543,7,0
1537197266,5,0
1537198965,2,2
1537199789,1,0
1537202437,6,1
1537204471,8,2
1537205612,4,0
1537206930,6,0
1537208143,4,0
1537209635,2,1
1537211119,7,1
1537212210,3,0
1537213369,5,0
1537215270,2,0
1537216963,4,1
1537218874,2,0
1537219722,1,0
1537221394,2,31
1537222469,0,15
1537223685,0,9
1537225546,2,9
1537226920,2,0
1537227768,2,39
1537228596,1,0
1537229679,4,1
1537230936,5,1
1537232745,21,3
1537234130,9,0
1537235790,9,9
1537236942,3,1
1537238574,2,0
1537239896,5,1
1537241742,3,1
1537242947,3,1
1537244142,0,1
1537245301,3,0
1537246602,4,1
1537247737,2,0
1537249373,2,3
1537251280,1,0
